Kod;id;g_name;screen_name;class;description
53048;31499875;Shkola dlja ledi;club31499875;WOMAN;Dobro pozhalovat' v shkolu !<br>Shkola prednoznachena dlja devochek i v nej net mal'chikov ( krome uchitelej muschin).<br>Dam uchat etiketu
53049;31698275;Dnevnik Nastojaschej Ledi | (DNL);woman_lady;WOMAN;Nastojaschaja ledi - eto ne prosto obraz
53050;32280875;krovavye ledi!!!!;club32280875;WOMAN;
53051;32542075;Junye ledi;club32542075;WOMAN;
53052;32920375;est' ledi
53053;9856243;********SAMYE ShIKARNYE I KRASIVYE LEDI********;club9856243;WOMAN;Esli ty dejstvitel'no takaja
53054;21053043;Holod i led! Svezhest' produktov na stole!;just_abc;WOMAN;FREEEZE.ME - Priruchi holod
53055;12796843;Ledi Gaga;club12796843;WOMAN;<br>Eto gruppa pojavjaschena Lady Gaga i vse
53056;13801243;LED™;club13801243;WOMAN;14 dekabrja 2009<br>Zajavki budu prinimat' cherez neskol'ko dnej
53057;14829543;Ledi Gaga;club14829543;WOMAN;v etoj grupi ljudi kotorye ljubjat Ledi Gagu
53058;15635543;"""klub """"LEDI GAGA""""""";club15635543;WOMAN;
53059;16121243;ledi gaga;club16121243;WOMAN;
53060;16810243;Miss  ledi 2010!;club16810243;WOMAN;1 mesto)ot menja 1 podarok<br>2 mesto)1 ava<br>3)1 GRAFFITI<br>konkurs konchaetsja:15 aprelja!!!!
53061;16838843;ledja gaga;club16838843;WOMAN;kto obazhaet ledju gaga vstupit' v gruppu
53062;17462043;ZA LEDI GAGU
53063;18399643;?LEDI GAGA?;club18399643;WOMAN;
53064;19202943;NOGOTKI DLJa VAS LEDI;club19202943;WOMAN;
53065;20254243;ledi-PROMO;club20254243;WOMAN;promoutery vseh stran ob'edinjajtes'!!!
53066;12738243;SAMYE PRIVLEKATEL'NYE PARNI I LEDI GORODA OMSKA!;club12738243;WOMAN;Gruppa sozdana kak klub dlja obschenija i znakomstva ljudej
53067;21249843;Ledi-Faberlik...Ty dostojna voshischenija...;club21249843;WOMAN;"""Dobro pozhalovat' v  mir kislorodnoj kosmetiki Faberlik!<br>Kosmetika Faberlic prednaznachena dlja Vas"
53068;22250843;ledi gaga;club22250843;WOMAN;
53069;23202843;(*__*Ledi Gaga*__*);club23202843;WOMAN;
53070;23587143;"""FITNES-STUDIJa """"Ledi Di""""""";club23587143;WOMAN;ul.Sholom-Alejhema
52977;32197737;Ledi shik;club32197737;WOMAN;
52978;33750637;? Ledi po zhizni ? Official;club33750637;WOMAN;Edinstvennoe pravilo <br>?Chtob byt' uchastnikom gruppy nado podpisat'sja  na etu stranichku. http://vkontakte.ru/im_a_lady
52979;33880137;Ogon' i Led. Bystryj tabun.;fire_and_ice_fast_herd;WOMAN;Eto planeta Alirija. Ljudi nazyvajut etu planetu planetoj loshadej. Vse materiki naseleny iskljuchitel'no konjami.<br>Vse loshadi Alirii verjat v bozhestvennyh predkov. Dom Belyh Nebes i Dom Chernyh Zvezd.  <br> V Nebesnuju obitel' popadajut posle smerti koni
52980;34354237;ledi gaga;club34354237;WOMAN;
52981;12521437;LED BLJaD'!;club12521437;WOMAN;ZIMA
52982;11435948;"""Salon krasoty """"Ledi""""""";club11435948;WOMAN;
52983;12766548;LeDi GaGa KoZa;club12766548;WOMAN;
52984;12779748;[? LeDi? ];club12779748;WOMAN;Aaahhh..Lenochka
52985;13721948;Go Figure(Led v serdtse ili Pojdi razberis').Fan klub fil'ma;club13721948;WOMAN;iro
52986;16632348;Pricheski ot top-stilista Ledi Mo
52987;17644048;Ja-holodnaja kak led;club17644048;WOMAN;Gruppa dlja teh ljudej
52988;17872048;Ledi GaGa;club17872048;WOMAN;
52989;18311348;Led doski. Led paneli. Flesh doski. led doski;ledrzn;WOMAN;Led doski
52990;21179748;Led i plamen';club21179748;WOMAN;
52991;21203348;ledi;club21203348;WOMAN;dobavljaju vseh
52992;21398148;Ledi;club21398148;WOMAN;
52993;22382348;Ledi Gaga;club22382348;WOMAN;My obazhaem Ledi Gagu
52994;22906848;Ledi!!!;club22906848;WOMAN;
52995;23455048;Ledi i Dzhentel'meny sela Novougljanka;club23455048;WOMAN;
52996;23507248;Salon Ledi na Utochkina 6;salon.lady;WOMAN;"""Set' Salonov krasoty """"Ledi"""" na Komendantskom prospekte!<br> Sankt-Peterburg"
52997;23623248;Ledi GaGa;club23623248;WOMAN;
52998;24338648;ledi gaga;club24338648;WOMAN;
52999;24593948;Suhoj led;club24593948;WOMAN;"""Kompanija """"Ice Clean Ukraine"""" zanimaetsja prodazhej suhogo l'da. Tak zhe ochistkoj tehnologiej suhogo l'da (kriogennyj blasting)"
53000;24744348;Eovin Ledi-Schit;club24744348;WOMAN;
53001;24959748;***LEDI SEVERA***;club24959748;WOMAN;"""Vtoroj ezhegodnyj Konkurs krasoty """"Ledi severa 2012""""<br>Proshel vchera 30 aprelja v DK """"Oktjabr'""""<br>Pozdravljaem devushek! I vseh blagodarim za podderzhku!!! Vse staralis'!!!!"""
53002;25074148;Luchshie ledi;club25074148;WOMAN;Govorjat
53003;25853448;U nee na serdtse led(((;club25853448;WOMAN;devchenki dobavljajtes'
53004;25922348;Ledi i Brodjaga!!!;club25922348;WOMAN;
53005;26677748;ledi gaga:-*;club26677748;WOMAN;
53006;26681548;Ledi 1s;club26681548;WOMAN;
53007;28387148;Psiholog Ledi Vika;club28387148;WOMAN;
53008;28512848;•Selena Gomez|Avril Lavigne| Miley Cyrus|Lady Gaga|Selena Gomes|Avri Lavin|Majli Sajrus|Ledi Gaga|Konkursy
53009;29793848;Ja ne ledi
53010;30002148;Ja ne ledi. Kakaja zhalost'.Ni gramma damy.;club30002148;WOMAN;Hochesh' chtob on za toboj begal?pni ego pod zhopu i ubegi
53011;30357448;"""Salon krasoty """"Ledi"""".""";ledi9921538;WOMAN;
53012;31123448;ledi gaga;club31123448;WOMAN;
53013;31229448;"""Ledi """"H""""""";club31229448;WOMAN;obo vsem!!
53014;32401848;Gruppa Ekateriny -Ledi stajl;club32401848;WOMAN;Eto zakrytaja nasha gruppochka
53015;32537548;Zakrytaja gruppa;club32537548;WOMAN;
53016;33291648;Ledi Gaga;club33291648;WOMAN;Muzyka
53017;33458048;Ledi Gaga;club33458048;WOMAN;
53018;10090175;vse kto ljubjat ledi gugu;club10090175;WOMAN;
53019;31216175;Ledi gaga!!!;club31216175;WOMAN;dobavljajtes'!!!
53020;13213775;Klub nastojaschih Ledi;club13213775;WOMAN;zdes' mozhno poobschat'sja
53021;15751275;Samye krasivye LEDI;club15751275;WOMAN;
53022;15912475;Ledi GaGa!;club15912475;WOMAN;Esli ty ljubish'. znaesh' ili prosto FANATEESh' ot Ledi Gaga-tebe sjuda!
53023;19200275;Ledi-ART Tsifrovoj foto-dizajn na nogtjah i zhivyh tsvetah;club19200275;WOMAN;Vpervye v MOZhGE!!! Salon Ledi-ART NAChAL RADOVAT' VAS SVOIMI VOZMOZhNOSTJaMI. S nashej pomosch'ju na vashi krasivye nogotochki mozhno nanosit' milliony tsvetov
53071;24086443;[Ona krasivaja
53072;24519243;Obschestvo Ledi;club24519243;WOMAN;
53073;26549143;Ledi
53074;26837543;Ja ne ledi. Kakaja zhalost'.;club26837543;WOMAN;
53075;27795043;Ja ledi....-Menja ne ebut tvoi mysli....;club27795043;WOMAN;Vse statusy vam)*Dobavljajtes')*
53076;28465643;ledi gaga;club28465643;WOMAN;vse fanaty ledi gagi u nas!
53077;28716743;"""“LEDI GRAND” i """"Milinda""""""";milindaledygrand;WOMAN;"""Predprijatija “LEDI GRAND” i """"Milinda"""" spetsializirujutsja v predostavlenii uslug po poshivu korsetnyh izdelij i izdelij verhnego i bel'evogo trikotazha. <br><br>My postojanno prinimaem na rabotu shvej dlja poshiva takih izvestnyh brendov kak """"Milavitsa"""""
53078;29297443;Ledi-stil';club29297443;WOMAN;Prodazha i poshiv zhenskoj odezhdy i aksessuarov!Ogromnyj assortiment: svadebnye plat'ja
53079;29468343;Ledi gaga)?;club29468343;WOMAN;
53080;29866843;Ledi Gaga* Lady Gaga*;club29866843;WOMAN;
53081;30340543;Nastojaschaja ledi;club30340543;WOMAN;Tsitatnik dlja nastojaschih ledi kotorye tsenjat sebja
53082;9848870;ledi;club9848870;WOMAN;
53083;30788670;Ledi mama;club30788670;WOMAN;Odezhda dlja kormjaschih mam
53084;11271370;•.?(?`'•.?•°??Istinnye LeDi
53085;11556570;Poklonniki Ledi GAGI!!;club11556570;WOMAN;
53086;12223370;Vse na led!!!;club12223370;WOMAN;"""Katok v SK """"Sojuz"""" 24 oktjabrja!Pervoe massovoe katanie v etom godu!!!"""
53087;16037770;Klub avtovladel'tsev
53088;13164170;Krasnojarskie Ledi ?;club13164170;WOMAN;Privodi podruzhek na sajt i poluchi unikal'nye prizy! Chem bol'she devochek zaregistrirujutsja po tvoej ssylke
53089;13820070;Pora na Led!;club13820070;WOMAN;Pora na kotok!!Zima vse taki!!Predlogaju 27 i 28 chisla pojti na kotok v torpedku ili v Zvezdu!!
53090;14113070;Tjumen' Kon'ki Led ... Gory Snoubord-Gornye lyzhi ...SuVO;club14113070;WOMAN;Nashim serdtsam nuzhen led
53091;14116370;PREKRASNYE LEDI;club14116370;WOMAN;VSE SAMOE LUDShEE TUT
53092;14263670;???LeDi?GaGa???;club14263670;WOMAN;kartinki
53093;14276670;Moja samaja ljubimaja Ledi 
53094;14514770;super  puper ledi;club14514770;WOMAN;
53095;12954970;Super narjady dlja malen'kih Ledi i ih mam;club12954970;WOMAN;
53096;16240670;Biznes Ledi;club16240670;WOMAN;Zhenschiny
53097;16244570;"""Konkursy dlja samix"
53098;19211070;ledi gaga;club19211070;WOMAN;
53099;20227370;Ledi Gaga;club20227370;WOMAN;
53100;21243370;Ledi?;club21243370;WOMAN;Krasivaja zhenschina – eto professija.<br>I esli ona do sih por ne ustroena
53101;23068770;Ledi Gaga;club23068770;WOMAN;
53102;23239770;"""""""Shokoladnaja ledi""""""";club23239770;WOMAN;"""Istorija shokolada nachalas' ochen' davno. Primerno 1500 let do nashej ery v nizmennostjah na beregu Meksikanskogo zaliva v Amerike voznikla tsivilizatsija ol'mekov. Ot ih kul'tury ostalos' ochen' malo"
53103;24954470;Ledi room;club24954470;WOMAN;
53104;25764170;«Ja ne ledi. Kakaja zhalost'.»;club25764170;WOMAN;"""""""Ja ljublju tebja""""-eta fraza stala popsoj"
53105;26159470;Ledi Gaga;club26159470;WOMAN;
53106;26277170;Kakaja nahuj ledi?;ne.idealnaya;WOMAN;Vologda
53107;26550470;Sacred 2 Led i Krov';club26550470;WOMAN;v etoj gruppe obsuzhdajutsja voprosy po igre.
53108;26826070;Ledi;club26826070;WOMAN;Vse dlja Ledi!
53109;28478870;Ledi Kaka;ladykakagroup;WOMAN;
53110;28648170;Ledi Gaga;club28648170;WOMAN;V etoj gruppe tol'ko dlja teh kto ljubit pesni Ledi Gagi
53111;9922370;ledi SWIFT;club9922370;WOMAN;
53112;31305470;Biznes. Sinteticheskij led AVSPORT.RU;syntetic_ice;WOMAN;Sinteticheskij vsesezonnyj led dlja<br>domashnego ili kommercheskogo ispol'zovanija!<br>Dostavka po Rossii
53113;31997270;.•°*”?Ja ne Ledi. A ty Babnik.?”*°•;club31997270;WOMAN;"""Privetstvuju vseh pol'zovatelej etoj guppy ?<br><br>Zdes' vy najdete massu interesnyh veschej dlja sebja) i nadejus' podelites' etim so svoimi druz'jami... ?<br><br>?? ?? ?? ??? ?? ?? ?? ???? ?<br>UbEdItEl'nAja PrOS'Ba VeStI sEbJa ZdEs' pRiLiChnO...<br>?? ?? ?? ??? ?? ?? ?? ???? ?<br><br>""""°*”?•°*”? ?”*°•. ?”*°•?”*°••°*”? •°*”?.•°*”??”*°•.<br>..•°*”? PRIGLAShAEM DRUZEJ ?”*°•. ?”*°•.<br>.•°*”?.•°*”?.•°*”?.•°*”? ?”*°•.?”*°•.?”*°•.?”*°"""
53114;32461770;STYLE-CAR. AVTOAKSESSUARY DLJa AVTO-LEDI.;stylecar;WOMAN;Ctil'nye
53115;32593470;Suhoj led;club32593470;WOMAN;Suhoj led ? tverdaja faza dvuokisi ugleroda. Pri atmosfernom davlenii suhoj led imeet temperaturu minus 78
53116;33016370;..?ll?l?.?l. Zhelaju vam vsem v novyj god ... Zhopaj  shlepnut'sja ob led !!!? ?;nowio33016370;WOMAN;HD NOVYJ GOD ETO KLASSNO KTO EGO ZhDET TOMU SJuDA !!!?
53117;9710719;VIP Ledi goroda VELIKIE LUKI!!!!;club9710719;WOMAN;Klub
53118;10214219;Daj mne svoju ruku ledi...;club10214219;WOMAN;
53119;11248419;"""??????????              MASTERKLASSY v Har'kove.  26-27 SENTJaBRJa.  """"OGON' &amp";" LED"""".   Hip-Hop"
53120;12044519;(=Oranzhevyj Led=);club12044519;WOMAN;
53121;13390819;stil'nye i________ ljubjashie more(i ledi gagu)__ _devo4ki iz___ 171 litseja;club13390819;WOMAN;
53122;14149019;Krasivaja Ledi !!!;club14149019;WOMAN;Eto grupa dlja devushek kotorie znajut chto takoe krasota! A takzhe o zhenskih sekretah i prosto obo vsem chto svjazano s nami damy !
53123;14272819;KLUB SVOBODNYH LEDI I DZhENTEL'MENOV;club14272819;WOMAN;Klub dlja teh
53124;14737919;Ledi Gaga;club14737919;WOMAN;
53125;16331619;*°?? ?  Krov' i led  ???°* (SUMERKI
53126;16417519;kto ljubit ledi gagu!!!;club16417519;WOMAN;
53127;16437619;"""mY &lt";"3 LeDI GaGu!!!""";club16437619;WOMAN;
53128;16669719;pokloniki ledi gagi;club16669719;WOMAN;esli vy ee paklonnik vstupajte v grupu
53129;17450319;Ledi on-line;club17450319;WOMAN;Info- biznes dlja zhenschin v Internet i ne tol'ko<br>Vsego za neskol'ko mesjatsev my s vami pomenjaem nashi grustnye mysli na norkovuju shubu
53130;17941719;"""v gostjah u """"@ledi gaga@""""""";club17941719;WOMAN;zdes' vy dobovljaete fotografii svoih pokemonov sozdaete svoj al'bom i dobovljaete svoego pokemona 1 fotku na konkursy
53131;18034719;My fanaty Ledi GaGa!;club18034719;WOMAN;Vy obozhaete pesni v ispolnenii etoj Ledi
53132;18069419;Eta ledi ohranjaetsja bratvoj;club18069419;WOMAN;*PRAVILA GRUPPY*            <br>?????????????????????????????<br>?? Spam zapreschen!<br>?????????????????????????????<br>?? Reklama drugih grupp zapreschena<br>?(tol'ko s soglasija administratsii).<br>?????????????????????????????<br>?? Ne oskorbljat'<br>?administratsiju
53133;18334219;???Imja Ledija???;club18334219;WOMAN;Harakter slozhnyj
53134;20325419;Ledi Gaga;club20325419;WOMAN;
53135;21195519;ledi gaga;club21195519;WOMAN;vstupajte
53136;22350219;!!!!!!! LED !!!!!!! (831) 413-66-12 !!!!!!!;club22350219;WOMAN;!!!!! KOKTEJL'NYJ LED VYSOKOGO KAChESTVA !!!!! VSEGDA V NALIChII!!!
53137;22482819;moja sobaka ledi;club22482819;WOMAN;pomeschajte svoi fotki sobak
53138;22727419;ledi gaga;club22727419;WOMAN;dlja poklonikov
53139;23689319;Prekrasnye Ledi;club23689319;WOMAN;Ledi prekrasna iznutri i snaruzhi. Te
53140;24345419;"""VSE  KTO  LJuBIT PEVITsU  """"LEDI  GAGU""""!!!!!""";club24345419;WOMAN;KTO  LJuBIT  EE!!!
53141;25749319;ledi gaga;ledigaga2011;WOMAN;
53142;25788319;prentsessa ledi;club25788319;WOMAN;devochki obschaem'sja so mnoj ja vse vam rasskazhu i pokazhu prosto napishite sms i ja otvechu
53143;26132019;Zvezdy:Ranetki
53144;26613319;?•••...[...a hule nam
53145;26779319;Ledi Gaga;club26779319;WOMAN;"""Stefani Dzhoann Andzhelina Dzhermanotta (angl. Stefani Joanne Angelina Germanotta"
53146;27513319;Obschestvo istinyh ledi-Oil;club27513319;WOMAN;Stat'ja 1<br>  Tsel' nastojaschego Obschestva nosit dvojakij harakter:ona ob'edenjaet prijatnoe vremjapreprovozhdenija so stremleniem k DOBRODETILI.<br><br>Stat'ja 2<br>  Prijatnoe vremjapreprovozhdenie imeet mesto v gruppe Oil.<br><br>Stat'ja 3<br>  Harakter prijatnogo vremja priprovozhdenija oprideljaetsja komissiej
53147;28436119;Ona plakat' davno razuchilas'
53148;30359719;ledi gaga;club30359719;WOMAN;
53149;31369119;?Malen'kie ledi?;club31369119;WOMAN;"""Dobro pozhalovat' v gruppu""""Malen'kie ledi""""<br>Eta gruppa posvjaschena malen'kim aktrisam"
53150;31479919;"""Russian Rap Rulezzz » Led 9 """"Holodnaja vojna""""""";club31479919;WOMAN;Treklist:<br>01. Vkl pul't <br>02. Led devjat' <br>03. Ad holoda p.u. Konstantin Kinchev <br>04. Kotjata odin <br>05. Lish' by ne bylo vojny <br>06. Tochil'nyj kamen' p.u. MS 1.8 <br>07. Esche huzhe <br>08. Storozh <br>09. Kotjata dva p.u. Zahar Prilepin <br>10. Revoljutsija p.u. MC 1.8 <br>11. Med <br>12. Vsadnik <br>13. Pul't vykl
53151;32144019;ledi gaga;club32144019;WOMAN;
53152;32530919;Zakrytaja gruppa;club32530919;WOMAN;
53153;9663086;LEDI SOVERShENSTVO 2010;club9663086;WOMAN;
53154;9552653;ledi za rulem;club9552653;WOMAN;Uchastnitsy - zhenschiny
53155;33320653;"""Spa-masterskaja i shkola zhenskih praktik """" Leda""""""";ledaspa;WOMAN;"""Spa-kejtering masterskaja """" Leda"""" organizuet i provodit semejnyj spa-otdyh"
53156;11978953;BIZNES LEDI;club11978953;WOMAN;Vseh
53157;12639553;Rybaka vidno izdaleka
53158;13460153;klub Leda -orhidei Velikij Novgorod;club13460153;WOMAN;kollektsionery
53159;22322153;LEDI 
53160;16002053;[Beshenye ledi];club16002053;WOMAN;Beshenye
53161;16096653;Fany Ledi GaGa;club16096653;WOMAN;Pishite Vse<br>Budem govorit' o mode<br>Obsuzhdat' vse ot Ledi Gaga do Anime<br>Delit'sja sekretami (konfidentsial'nost' garantirovanna) <br>Gruppa dlja obschitel'nyh i pazitiffnyh<br>
53162;16254253;"""fanaty """" ledi gaga """"""";club16254253;WOMAN;
53163;16438353;Ledi Gaga;club16438353;WOMAN;
53164;16576053;ledi  krasavitsa-2010!!!;club16576053;WOMAN;prisylaj  fotki  i  vyigryvaj  i  stanovis'     MIS  2010!
53165;16616853;Ledi Gaga
53166;18394153;Ledi Gaga;club18394153;WOMAN;Vse pro ledi gaga
53167;14189753;VSE na LED 1 janvarja !!!;club14189753;WOMAN;
53168;22363153;Dadim zharu! Rastopim led!;club22363153;WOMAN;Otmetim novyj god!!<br>
53169;23252153;Samara Samara Lady Gaga Ledi Gaga;club23252153;WOMAN;
53170;23912853;LTA-Na led!;club23912853;WOMAN;Tem kto tol'ko nachinaet
53171;24580853;stranitsa LEDI;club24580853;WOMAN;Moja publichnaja stranitsa: tsitaty
53172;25706553;Ledi GaGa (THE FAME MONSTER);club25706553;WOMAN;"""Ledi GaGa (Stefani Dzhoan Andzhelina Dzhermanotta) (1986) pevitsa.Rodilas' Dzhoan 20 marta 1986 goda v N'ju Jorke v Manhettene.Uvlechenie muzykoj v biografii Lady GaGa"
53173;26118753;Junaja ledi;club26118753;WOMAN;
53174;26639953;"""?? Belle Demoiselle ?? Franko-russkoe brachnoe agenstvo """"Prekrasnaja ledi""""""";club26639953;WOMAN;? ? ? ? ? ? ? ?<br> Vy odinoki? Vy mechtaete najti svoju ljubov'
53175;27693353;[Razvalilas' ja na stule
53176;30330153;Modnye plat'ja i pricheski ot Ledi Gaga;club30330153;WOMAN;
53177;30466053;manikjur  kak  u ledi gagy;club30466053;WOMAN;
53178;30733553;pokemonchik     ledi!!!!!!!!!;club30733553;WOMAN;pokemony
53179;31165753;ledi i brodjaga;club31165753;WOMAN;
53180;32169253;ljubimye pivittsy SELENA GOMES  
53181;32482653;Ledi;club32482653;WOMAN;Odezhda po dostupnym tsenam
53182;32906553;Veduschaja na svad'bu Ledi - PRAZDNIK;ledyprazdnik;WOMAN;Uzhe mnogo let Irina Kokorina zanimaetsja  provedeniem prazdnikov - ot jubileev  i domashnih detskih dnej rozhdenija do roskoshnyh svadebnyh torzhestv i masshtabnyh korporativnyh meroprijatij na sotni chelovek. Blagodarja individual'nomu podhodu
53183;9911453;??Aviki ot Glamurnoj ledi??;club9911453;WOMAN;Nuzhen avik?tebe sjuda..))).Vsegda rada pomoch' s avikom dlja ljubimyh druzjashek))<br>?????????
53184;33412853;Tol'ko samye luchshie ledi;club33412853;WOMAN;
53185;33932453;Ljubiteli Ledi Gagi;club33932453;WOMAN;
53186;33945153;my obozhaem ledi gagu;club33945153;WOMAN;dorogie pol'zovateli :<br>esli vy budete hamit' i upotrebljat' maty v kommentarijah sobstvennyh vyskazyvanijah i t.d. i t.p.  
53187;34097353;LeDi GaGoChkO;club34097353;WOMAN;
53188;34165353;Ja ne ledi.Kakaja zhalost'.;club34165353;WOMAN;
53189;9462053;Krutye pertsy
53190;9429675;?SEKRETY LEDI I IH MAChO?;club9429675;WOMAN;Obschenie muzhchiny i zhenschiny sostoit iz tpeh komponentov – seks
53191;9351693;BIZNES LEDI;club9351693;WOMAN;tsel' gruppy - ob'edinenie Biznes Ledi v edinuju komandu Vivasan - dlja obschenija
53192;9528193;~---(:{$}:)Madmuazel' i Junaja Ledi dlja vseh(:{$}:)---~;club9528193;WOMAN;
53193;9736493;Gadanija i magija Ledi Diany;club9736493;WOMAN;Magicheskie uslugi
53194;9819193;ledi;club9819193;WOMAN;
53195;9939693;"""Konkurs """"Samye Krasivye Nozhki"""" Spetsial'no dlja biznes-ledi!!! Samye Krasivye Nozhki!""";club9939693;WOMAN;Dorogie Devushki
53196;10968193;Super Ledi gaga;club10968193;WOMAN;
53197;11199493;prekrasnye ledi;club11199493;WOMAN;eto pro prekrasnyh devushek
53198;11453593;Klub ledi i dzhentel'menov
53199;12399893;ledi gaga;club12399893;WOMAN;
53200;13802293;DOLOJ SESSIJu I RABOTU!!! VSE NA LED !!!;club13802293;WOMAN;Nado idti katat'sja na kon'kah v moskovskij Park Pobedy!!!Kak tol'ko zal'jut led ja srazu ob etom soobschu!!!Naznachu datu provedenija massovogo katanija i vpered!!!Priglashaju vseh 
53201;13815593;Pora na Led!;club13815593;WOMAN;V Zasvijazhskom rajone mnogo horoshih katkov!!!Predlagaju ih posetit'!!27 I 28 Chisla!!!!V SK Torpedo i TK Zvezda!!))Kto so mnoj!??
53202;14728793;Junaja ledi Rostova 2010;club14728793;WOMAN;
53203;14880793;KONTsERTNOE AGENTSTVO - LEDI-ART. ISTORIJa MENJaETSJa
53204;16175393;EKONOMNAJa LEDI;economiclady;WOMAN;Dobro pozhalovat' v nashu gruppu!!<br>S nami udobno
53205;16588793;ledi;club16588793;WOMAN;
53206;16802893;ledi kis;club16802893;WOMAN;
53207;16856893;Ledi i Dzhentel'meny 1993 goda rozhdenija;club16856893;WOMAN;Nu ljudi so vsego orenburga davaj sjuda znakomit'sja<br>
53208;16876693;Junaja Ledi;club16876693;WOMAN;
53209;17515593;"""Led i Plamja (Pesn' L'da i Plameni";" A song of Ice and Fire) RI maj 2010""";club17515593;WOMAN;Gruppa dlja vseh teh
53210;23123493;zlezy led;club23123493;WOMAN;my zazhegatel'nye devchenki ljubim pet' tantsevat vesilit'sja na diskotekah nu i sochenjat' pesni skoro vyjdet al'bom ja rada
53211;23178693;?? Led;thesocrew;WOMAN;-
53212;23251093;"""Salon krasoty """"LEDI"""" Dimitrova d.2""";club23251093;WOMAN;Aktsii:<br>MUZhSKAJa STRIZhKA - 350 rub.<br>MUZhSKAJa STRIZhKA KREATIV - 450 rub.<br>OKRASKA V ODIN TsVET. A TAKZhE MELIROVANIE +STRIZhKA GORJaChIMI NOZhNITsAMI:<br>na korotkie - 1400<br>na srednie - 1600<br>na dlinnye - 1800<br>KOLORIROVANIE+STRIZhKA GORJaChIMI NOZhNITsAMI<br>korotkie - 1800<br>srednie - 2100<br>dlinnye - 2400<br>LAMINIROVANIE+STRIZhKA GORJaChIMI NOZhNITsAMI:<br>korotkie - 1700<br>srednie - 2100<br>dlinnye - 2500<br>MANIKJuR+PEDIKJuR+POKRYTIE= 990 rub<br>APPARATNAJa KOSMETOLOGIJa = 600 rub.<br>FOTOEPILJaTsIJa SKIDKA - 40 %<br>t. 716-67-81<br>Predvaritel'naja zapis'!
53213;23588693;"""Letnij lager' razvedchits """"LESNYE LEDI""""""";club23588693;WOMAN;"""Gruppa letnego lagerja dlja razvedchits """"LESNYE LEDI"""""
53214;23892693;Fotki Ledy;leda_foto;WOMAN;
53215;24532493;"""Salon tsvetov i podarkov """"LeDi""""""";flowerslady;WOMAN;"""Salon tsvetov i podarkov LeDi okazyvaet polnyj spektr floristicheskih uslug:<br>    * Svadebnye bukety";<br>    * buton'erki i tsvetochnye aksessuary (tsvety v prichesku
53216;25194893;ledi gaga;club25194893;WOMAN;Klasnaja Pevitsa kotoraja poet mnogie pesni.....
53217;25418693;Led
53218;25834093;ledi gaga;club25834093;WOMAN;
53219;25883293;Oranzhevyj led;club25883293;WOMAN;
